id_dok;Prayer and Divine Help;The Danish Church and National Identity;Christmas and Incarnation;The Mercy and Judgment of God;Serving God in Life and Ministry ;Divine Will and Worldly Challenges;Personal Encounters with Christ;Wealth, Poverty, and Spiritual Riches;Sin, Forgiveness, and Salvation;The Holy Spirit and Divine Inspiration;The people of Israel;Jesus and the sinners;Discipleship and Following Jesus;The love and sacrifice of Christ;Death, Resurrection, and Eternal Life;Forgiveness;Life and Daily Sustenance;The law and moral Obligation;Light/Darkness, and Spiritual Fruitfulness;Power and freedom;Human Interaction and  Evangelism;The Name of Jesus;The Word and Peace of God in Turmoil;Jesus and his earthly ministry;The word of God and its reception;Wealth, Poverty, and Spiritual Riches2;Truth, Lies, and Spiritual Warfare;Narratives of Jesus;Faith and doubt;Life’s Path and Divine Guidance
pr110_19;0.028647686800000002;0.0393238434;0.0766903915;0.0197508897;0.0001779359;0.0553380783;0.3934163701;0.0019572954;0.028647686800000002;0.0001779359;0.1069395018;0.007295373700000001;0.0606761566;0.012633452000000002;0.0322064057;0.005516014200000001;0.0001779359;0.0001779359;0.0322064057;0.0001779359;0.0446619217;0.0161921708;0.0108540925;0.0001779359;0.0001779359;0.009074733100000001;0.0001779359;0.0019572954;0.0001779359;0.014412811400000001
pr912_197;0.0003236246;0.0391585761;0.0003236246;0.0003236246;0.0003236246;0.0229773463;0.1653721683;0.0003236246;0.0262135922;0.1394822006;0.0003236246;0.0003236246;0.0003236246;0.035922330100000004;0.0326860841;0.0003236246;0.0003236246;0.0650485437;0.0003236246;0.0553398058;0.0003236246;0.1977346278;0.035922330100000004;0.0003236246;0.0067961165;0.0650485437;0.0003236246;0.0003236246;0.0003236246;0.1071197411
pr112_19;0.0002770083;0.0390581717;0.06952908590000001;0.0002770083;0.0002770083;0.0002770083;0.4767313019;0.0473684211;0.0058171745;0.0002770083;0.0002770083;0.0002770083;0.011357340700000001;0.0141274238;0.0030470914;0.0141274238;0.0030470914;0.0030470914;0.0002770083;0.0002770083;0.0002770083;0.0806094183;0.0002770083;0.0002770083;0.0002770083;0.0030470914;0.011357340700000001;0.1664819945;0.0002770083;0.0473684211
pr1275_95;0.0002531646;0.0382278481;0.0002531646;0.0078481013;0.0002531646;0.0205063291;0.19518987340000002;0.12430379750000001;0.0027848101;0.0002531646;0.0002531646;0.0660759494;0.0027848101;0.0002531646;0.0002531646;0.11164556960000001;0.0483544304;0.0129113924;0.10911392410000001;0.0002531646;0.0356962025;0.015443038000000001;0.12683544300000002;0.0306329114;0.0002531646;0.0002531646;0.0483544304;0.0002531646;0.0002531646;0.0002531646
pr1599_379;0.0009259259000000001;0.037962963;0.0101851852;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.112037037;0.037962963;0.0009259259000000001;0.0194444444;0.0009259259000000001;0.0564814815;0.1490740741;0.0009259259000000001;0.0101851852;0.0101851852;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.047222222200000004;0.3064814815;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.06574074070000001;0.12129629630000001;0.0009259259000000001
pr204_25;0.00023310020000000001;0.037529137500000004;0.00023310020000000001;0.0048951049;0.0212121212;0.0095571096;0.1191142191;0.037529137500000004;0.00023310020000000001;0.00023310020000000001;0.09347319350000001;0.00023310020000000001;0.1167832168;0.0165501166;0.0655011655;0.0095571096;0.00023310020000000001;0.00023310020000000001;0.0048951049;0.037529137500000004;0.0305361305;0.13543123540000002;0.12144522140000001;0.00023310020000000001;0.00023310020000000001;0.0072261072;0.00023310020000000001;0.00023310020000000001;0.0165501166;0.1121212121
pr828_193;0.00030674850000000003;0.0371165644;0.012576687100000001;0.1598159509;0.00030674850000000003;0.0064417178;0.1107361963;0.00030674850000000003;0.0033742331;0.0033742331;0.00030674850000000003;0.00030674850000000003;0.1475460123;0.00030674850000000003;0.00030674850000000003;0.015644171800000002;0.0647239264;0.00030674850000000003;0.00030674850000000003;0.00030674850000000003;0.113803681;0.00030674850000000003;0.00030674850000000003;0.015644171800000002;0.095398773;0.00030674850000000003;0.00030674850000000003;0.0064417178;0.2027607362;0.00030674850000000003
pr224_26;0.0003311258;0.0367549669;0.0003311258;0.15927152320000001;0.0003311258;0.0632450331;0.0433774834;0.0003311258;0.0367549669;0.0003311258;0.0003311258;0.0831125828;0.0566225166;0.0003311258;0.0003311258;0.0003311258;0.0433774834;0.026821192100000002;0.0003311258;0.0003311258;0.29503311260000004;0.0003311258;0.0036423841000000003;0.0003311258;0.1162251656;0.0003311258;0.026821192100000002;0.0036423841000000003;0.0003311258;0.0003311258
pr842_201;0.0002785515;0.036490250700000004;0.0002785515;0.256545961;0.0002785515;0.0142061281;0.22590529250000002;0.0002785515;0.0420612813;0.0532033426;0.1256267409;0.0002785515;0.0782729805;0.0002785515;0.0002785515;0.0420612813;0.0030640669;0.0002785515;0.0002785515;0.0002785515;0.0002785515;0.0058495822;0.039275766000000004;0.0002785515;0.0002785515;0.0587743733;0.0114206128;0.0002785515;0.0002785515;0.0030640669
pr1238_379;0.0097345133;0.0362831858;0.107079646;0.0097345133;0.0008849558;0.089380531;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0097345133;0.0008849558;0.0008849558;0.0982300885;0.0008849558;0.0097345133;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0097345133;0.0539823009;0.3460176991;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.2044247788;0.0008849558;0.0008849558
pr129_19;0.0001890359;0.0361058601;0.0020793951;0.0001890359;0.7298676749;0.0001890359;0.0965973535;0.0001890359;0.0001890359;0.0001890359;0.0001890359;0.0020793951;0.0001890359;0.0001890359;0.0001890359;0.009640831800000001;0.0001890359;0.0001890359;0.0001890359;0.0001890359;0.0001890359;0.0001890359;0.0001890359;0.0001890359;0.0379962193;0.0001890359;0.0304347826;0.0001890359;0.0001890359;0.051228733500000005
pr98_19;0.0002557545;0.0360613811;0.0079283887;0.0002557545;0.0514066496;0.0104859335;0.2483375959;0.0002557545;0.1818414322;0.0002557545;0.0002557545;0.0232736573;0.0514066496;0.0232736573;0.025831202;0.0002557545;0.0002557545;0.0207161125;0.0002557545;0.0002557545;0.0744245524;0.0565217391;0.0002557545;0.0028132992;0.0002557545;0.0079283887;0.08721227620000001;0.0514066496;0.0053708440000000005;0.030946291600000002
pr164_24;0.0002739726;0.035890411000000004;0.0002739726;0.027671232900000002;0.0002739726;0.0002739726;0.13726027400000002;0.0331506849;0.08246575340000001;0.0002739726;0.0221917808;0.0989041096;0.0304109589;0.0002739726;0.0879452055;0.0002739726;0.0002739726;0.0002739726;0.0002739726;0.013972602700000001;0.0112328767;0.0002739726;0.0961643836;0.0002739726;0.2852054795;0.0002739726;0.0030136986;0.016712328800000002;0.0112328767;0.0030136986
pr1007_233;0.0003875969;0.0352713178;0.0003875969;0.0275193798;0.0507751938;0.019767441900000002;0.2445736434;0.0003875969;0.0313953488;0.1321705426;0.0042635659;0.0081395349;0.0585271318;0.0003875969;0.0275193798;0.0740310078;0.0275193798;0.0003875969;0.0003875969;0.0120155039;0.0003875969;0.0003875969;0.0391472868;0.0003875969;0.0313953488;0.0003875969;0.0003875969;0.0081395349;0.0313953488;0.1321705426
pr1082_322;0.007961165000000001;0.0351456311;0.0001941748;0.0001941748;0.0467961165;0.07203883500000001;0.0739805825;0.16524271840000002;0.006019417500000001;0.10116504850000001;0.0001941748;0.006019417500000001;0.0312621359;0.0001941748;0.0137864078;0.07203883500000001;0.009902912600000001;0.0001941748;0.0759223301;0.0001941748;0.0001941748;0.0312621359;0.0001941748;0.0001941748;0.0778640777;0.0001941748;0.0176699029;0.0234951456;0.0176699029;0.11281553400000001
pr878_228;0.0129337539;0.0350157729;0.0570977918;0.0003154574;0.0003154574;0.0570977918;0.1075709779;0.0129337539;0.0255520505;0.0728706625;0.1012618297;0.0034700315000000003;0.1548895899;0.0034700315000000003;0.0066246057;0.0350157729;0.0129337539;0.0003154574;0.0003154574;0.0003154574;0.019242902200000002;0.1548895899;0.009779179800000001;0.0034700315000000003;0.0003154574;0.0003154574;0.0003154574;0.0318611987;0.0066246057;0.0728706625
pr601_90;0.0045553145;0.0349240781;0.013232104100000001;0.0002169197;0.0002169197;0.1043383948;0.0479392625;0.0002169197;0.0002169197;0.0002169197;0.0002169197;0.0002169197;0.006724511900000001;0.0457700651;0.0002169197;0.0002169197;0.0240780911;0.1542299349;0.0002169197;0.0262472885;0.1151843818;0.0414316703;0.0110629067;0.0002169197;0.1043383948;0.0370932755;0.006724511900000001;0.2193058568;0.0002169197;0.0002169197
pr999_295;0.0076167076000000005;0.034643734600000003;0.0002457002;0.0002457002;0.0002457002;0.1083538084;0.0862407862;0.17714987710000002;0.0837837838;0.1427518428;0.0395577396;0.0002457002;0.0714987715;0.010073710100000001;0.0002457002;0.0248157248;0.0002457002;0.0076167076000000005;0.0002457002;0.029729729700000002;0.0002457002;0.029729729700000002;0.0518427518;0.0002457002;0.0616707617;0.0027027027;0.0272727273;0.0002457002;0.0002457002;0.0002457002
pr1226_364;0.0003802281;0.0346007605;0.0003802281;0.0003802281;0.0003802281;0.0650190114;0.0992395437;0.0003802281;0.0003802281;0.2209125475;0.0041825095;0.0003802281;0.0003802281;0.0574144487;0.133460076;0.0003802281;0.0003802281;0.019391635;0.0003802281;0.019391635;0.0003802281;0.015589353600000001;0.21330798480000002;0.0003802281;0.0003802281;0.0003802281;0.0117870722;0.0003802281;0.0992395437;0.0003802281
pr824_190;0.0546370968;0.034475806500000004;0.0002016129;0.0002016129;0.0002016129;0.0929435484;0.06270161290000001;0.0022177419;0.0929435484;0.1050403226;0.0002016129;0.0002016129;0.1211693548;0.0002016129;0.0002016129;0.0506048387;0.0002016129;0.0002016129;0.0002016129;0.0143145161;0.024395161300000003;0.0002016129;0.0002016129;0.00625;0.0002016129;0.0102822581;0.00625;0.0002016129;0.2441532258;0.0747983871
pr1020_71;0.0318421053;0.0344736842;0.1265789474;0.0002631579;0.0002631579;0.0002631579;0.2686842105;0.0371052632;0.0634210526;0.06605263160000001;0.0765789474;0.045;0.0318421053;0.0028947368;0.0002631579;0.0002631579;0.0002631579;0.0002631579;0.06605263160000001;0.0002631579;0.0028947368;0.0002631579;0.0002631579;0.0081578947;0.0344736842;0.0002631579;0.0002631579;0.023947368400000002;0.0002631579;0.0765789474
pr1619_379;0.0008333333;0.0341666667;0.0008333333;0.1091666667;0.0008333333;0.0008333333;0.1841666667;0.0591666667;0.0008333333;0.0008333333;0.0008333333;0.15916666670000001;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0008333333;0.0175;0.0008333333;0.0008333333;0.0008333333;0.0758333333;0.12583333330000002;0.0675;0.0925;0.0008333333;0.0258333333;0.0341666667;0.0008333333
pr1623_379;0.0008264463;0.0338842975;0.0008264463;0.43884297520000004;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0173553719;0.042148760300000004;0.0008264463;0.0008264463;0.0504132231;0.0008264463;0.0173553719;0.0008264463;0.0504132231;0.0008264463;0.09173553720000001;0.0173553719;0.20743801650000002;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0173553719
pr425_70;0.000304878;0.0338414634;0.000304878;0.0887195122;0.000304878;0.1131097561;0.1405487805;0.024695122;0.000304878;0.0307926829;0.000304878;0.000304878;0.0521341463;0.0033536585;0.0338414634;0.000304878;0.000304878;0.000304878;0.000304878;0.000304878;0.000304878;0.1588414634;0.0643292683;0.0399390244;0.000304878;0.027743902400000003;0.149695122;0.000304878;0.000304878;0.0338414634
pr107_19;0.0002770083;0.0335180055;0.0002770083;0.0390581717;0.055678670400000005;0.052908587300000004;0.3493074792;0.011357340700000001;0.0002770083;0.0002770083;0.0002770083;0.0418282548;0.0584487535;0.0030470914;0.06675900280000001;0.011357340700000001;0.0002770083;0.0085872576;0.030747922400000002;0.0058171745;0.0002770083;0.0002770083;0.0473684211;0.0944598338;0.0141274238;0.0002770083;0.0335180055;0.0002770083;0.0390581717;0.0002770083
pr957_279;0.033333333300000004;0.033333333300000004;0.0300330033;0.00033003300000000003;0.00033003300000000003;0.0432343234;0.0894389439;0.0201320132;0.1158415842;0.0927392739;0.00033003300000000003;0.00033003300000000003;0.0729372937;0.0102310231;0.00033003300000000003;0.00033003300000000003;0.00033003300000000003;0.0168316832;0.1752475248;0.00033003300000000003;0.0168316832;0.0366336634;0.1257425743;0.003630363;0.00033003300000000003;0.0102310231;0.0234323432;0.003630363;0.003630363;0.0399339934
pr923_190;0.0002688172;0.0325268817;0.0002688172;0.0379032258;0.0002688172;0.3094086022;0.14543010750000002;0.0002688172;0.0002688172;0.1965053763;0.1051075269;0.0002688172;0.016397849500000002;0.0137096774;0.0002688172;0.016397849500000002;0.0002688172;0.0002688172;0.005645161300000001;0.0002688172;0.0002688172;0.0137096774;0.0002688172;0.0002688172;0.0002688172;0.0674731183;0.0002688172;0.0002688172;0.0002688172;0.0352150538
pr106_19;0.0295212766;0.0321808511;0.0002659574;0.0055851064;0.0135638298;0.045478723400000004;0.17313829790000002;0.0002659574;0.026861702100000003;0.0002659574;0.0906914894;0.0002659574;0.0002659574;0.0481382979;0.0002659574;0.0002659574;0.0002659574;0.0109042553;0.0002659574;0.0002659574;0.0002659574;0.2582446809;0.0002659574;0.0029255319;0.045478723400000004;0.0215425532;0.0082446809;0.0853723404;0.0375;0.0614361702
pr867_219;0.18444444440000002;0.0320634921;0.0098412698;0.00031746030000000003;0.0161904762;0.057460317500000004;0.159047619;0.0479365079;0.00031746030000000003;0.1019047619;0.0415873016;0.11142857140000001;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.00031746030000000003;0.0034920635000000003;0.013015873;0.0034920635000000003;0.00031746030000000003;0.1082539683;0.00031746030000000003;0.0034920635000000003;0.0288888889;0.00031746030000000003;0.00031746030000000003;0.019365079400000002;0.0542857143
pr766_91;0.011781609200000001;0.031896551700000005;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0002873563;0.0347701149;0.0261494253;0.008908046000000001;0.0002873563;0.4859195402;0.0376436782;0.0376436782;0.0002873563;0.049137931;0.0002873563;0.0692528736;0.0002873563;0.011781609200000001;0.0002873563;0.0002873563;0.12959770110000002;0.0002873563;0.060632183900000004
pr1214_379;0.0317829457;0.0317829457;0.0007751938;0.0162790698;0.0085271318;0.0007751938;0.0937984496;0.2720930233;0.0162790698;0.0007751938;0.0085271318;0.0085271318;0.0007751938;0.0085271318;0.0007751938;0.0007751938;0.0007751938;0.0240310078;0.0007751938;0.0395348837;0.0007751938;0.0472868217;0.2333333333;0.0007751938;0.06279069770000001;0.0395348837;0.0472868217;0.0007751938;0.0007751938;0.0007751938
pr416_70;0.0177700348;0.0317073171;0.0003484321;0.0003484321;0.0003484321;0.0073170732;0.181533101;0.052613240400000004;0.0003484321;0.1013937282;0.0003484321;0.0351916376;0.0003484321;0.0003484321;0.0038327526000000002;0.0003484321;0.0003484321;0.049128919900000005;0.0003484321;0.0142857143;0.0003484321;0.0839721254;0.0142857143;0.0003484321;0.1745644599;0.052613240400000004;0.0003484321;0.0142857143;0.0003484321;0.1606271777
pr1393_379;0.0010204082;0.0316326531;0.0010204082;0.0010204082;0.0418367347;0.0010204082;0.0520408163;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.12346938780000001;0.3479591837;0.011224489800000001;0.021428571400000002;0.0010204082;0.0010204082;0.011224489800000001;0.0010204082;0.0010204082;0.29693877550000003;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.0418367347;0.0010204082
pr945_272;0.0003355705;0.0305369128;0.0070469799;0.0003355705;0.0003355705;0.0808724832;0.0003355705;0.0338926174;0.0003355705;0.060738255000000005;0.2788590604;0.0003355705;0.0808724832;0.0003355705;0.0271812081;0.0003355705;0.0305369128;0.0137583893;0.0406040268;0.0573825503;0.14127516780000002;0.0003355705;0.0003355705;0.0238255034;0.0003355705;0.0003355705;0.0204697987;0.0573825503;0.0104026846;0.0003355705
pr284_38;0.0001658375;0.030016583700000002;0.0001658375;0.0167495854;0.0432835821;0.0631840796;0.034991708100000005;0.0084577114;0.0830845771;0.107960199;0.0001658375;0.0001658375;0.0631840796;0.0764510779;0.0548922056;0.0184079602;0.0001658375;0.0001658375;0.0001658375;0.0930348259;0.0631840796;0.0101160862;0.1063018242;0.021724709800000002;0.0449419569;0.0001658375;0.013432835800000001;0.0001658375;0.0432835821;0.0018242123
pr174_24;0.0170526316;0.029684210500000002;0.00021052630000000002;0.00021052630000000002;0.00021052630000000002;0.0212631579;0.0486315789;0.00021052630000000002;0.0023157895;0.00021052630000000002;0.00021052630000000002;0.00021052630000000002;0.00021052630000000002;0.052842105300000004;0.0928421053;0.00021052630000000002;0.0381052632;0.00021052630000000002;0.2802105263;0.00021052630000000002;0.044421052600000004;0.0086315789;0.0191578947;0.00021052630000000002;0.29915789470000004;0.00021052630000000002;0.0423157895;0.00021052630000000002;0.00021052630000000002;0.00021052630000000002
pr133_19;0.0001727116;0.0295336788;0.1953367876;0.0001727116;0.0727115717;0.060621761700000006;0.1659758204;0.024352331600000002;0.026079447300000003;0.0001727116;0.0001727116;0.0001727116;0.012262521600000001;0.012262521600000001;0.0088082902;0.0001727116;0.0001727116;0.027806563000000003;0.010535405900000001;0.0001727116;0.0519861831;0.0468048359;0.08998272880000001;0.0001727116;0.0796200345;0.019170984500000002;0.060621761700000006;0.0001727116;0.0001727116;0.003626943
pr935_267;0.025;0.0295045045;0.0002252252;0.0047297297;0.0114864865;0.0677927928;0.0047297297;0.0024774775000000002;0.0002252252;0.2029279279;0.0677927928;0.0047297297;0.0790540541;0.0002252252;0.1083333333;0.0002252252;0.0002252252;0.0002252252;0.020495495500000002;0.0002252252;0.0024774775000000002;0.047522522500000004;0.0565315315;0.0002252252;0.0970720721;0.0002252252;0.0002252252;0.1511261261;0.0002252252;0.013738738700000001
pr127_19;0.0002227171;0.0291759465;0.1583518931;0.0002227171;0.0002227171;0.0514476615;0.2763919822;0.0002227171;0.0002227171;0.0113585746;0.0002227171;0.0158129176;0.0581291759;0.0002227171;0.0002227171;0.0247216036;0.0180400891;0.0380846325;0.0002227171;0.0002227171;0.026948775100000003;0.1249443207;0.0625835189;0.009131403100000001;0.0336302895;0.0002227171;0.0380846325;0.0202672606;0.0002227171;0.0002227171
pr765_91;0.0002380952;0.0288095238;0.005;0.0002380952;0.0002380952;0.0002380952;0.0192857143;0.0026190476;0.0002380952;0.0002380952;0.0002380952;0.0002380952;0.0026190476;0.0002380952;0.0026190476;0.1764285714;0.25261904760000004;0.3216666667;0.0145238095;0.0002380952;0.0669047619;0.0097619048;0.0002380952;0.0002380952;0.0383333333;0.0026190476;0.0502380952;0.0002380952;0.0002380952;0.0026190476
